id,latitude,longitude,start_datetime,duration_minutes,priority,requires_road_closure,police_station,event_type,event_cause,zone,corridor,veh_type,hour_of_day,day_of_week,is_weekend,month,time_window,is_peak_hour,is_corridor_road,corridor_event_share,cause_historical_high_rate,target_priority,target_road_closure
FKID007893,12.9676087,77.5997413,2024-01-18 06:32:26.648000+00:00,,High,False,Ashok Nagar,unplanned,vehicle_breakdown,Central Zone 1,Mysore Road,lcv,12,3,0,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007894,13.0189477,77.5840452,2024-01-18 07:00:48.897000+00:00,,High,False,R.T. Nagar,unplanned,vehicle_breakdown,North Zone 2,Bellary Road 1,others,12,3,0,1,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID007895,13.0145981,77.572572,2024-01-18 08:48:10.747000+00:00,598.4027556333333,Low,False,Sadashivanagar,unplanned,others,West Zone 2,Non-corridor,not_applicable,14,3,0,1,off_peak,0,0,0.38029043068139506,0.5959119496855346,0,0
FKID007896,12.9818726,77.5949282,2024-01-18 09:29:02.095000+00:00,,High,False,Cubbon Park,unplanned,vehicle_breakdown,Central Zone 2,CBD 2,lcv,14,3,0,1,off_peak,0,1,0.01216333622936577,0.6623004502660663,1,0
FKID007897,12.8399747,77.6770668,2024-01-18 10:51:31.834000+00:00,,Low,False,Electronic City,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,16,3,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007898,13.0083167,77.6956378,2024-01-18 18:18:00.067000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,East Zone 2,Non-corridor,heavy_vehicle,23,3,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007899,12.975131,77.6254972,2024-01-18 19:19:34.043000+00:00,53.08126645,High,False,Halasur,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,bmtc_bus,0,4,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007900,12.9831921,77.5954917,2024-01-18 19:47:38.182000+00:00,53.88951821666667,High,False,Cubbon Park,unplanned,vehicle_breakdown,Central Zone 2,CBD 2,others,1,4,0,1,night,0,1,0.01216333622936577,0.6623004502660663,1,0
FKID007901,12.9207974,77.620239,2024-01-18 20:18:36.660000+00:00,9.537807249999998,High,False,Madiwala,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,private_bus,1,4,0,1,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID007902,13.0429611,77.5126709,2024-01-18 20:30:59.637000+00:00,,High,False,Peenya,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,bmtc_bus,2,4,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007903,12.9648245,77.5860555,2024-01-18 20:59:19.302000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,others,2,4,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007904,12.9320111,77.6870396,2024-01-18 21:05:09.260000+00:00,24.52389155,High,False,HAL Old Airport,unplanned,vehicle_breakdown,East Zone 1,ORR East 1,private_bus,2,4,0,1,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID007905,12.9417283,77.6969315,2024-01-18 21:32:15.652000+00:00,83.42797768333334,High,False,HAL Old Airport,unplanned,vehicle_breakdown,East Zone 1,ORR East 1,lcv,3,4,0,1,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID007906,12.9517271,77.5906713,2024-01-18 21:37:42.033000+00:00,66.69363336666667,Low,False,Wilson Garden,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,bmtc_bus,3,4,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007907,12.9808763,77.6306267,2024-01-18 21:45:48.908000+00:00,,High,False,Halasur,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,private_bus,3,4,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007908,12.9461368,77.5292562,2024-01-18 21:54:04.756000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 2,ORR West 1,bmtc_bus,3,4,0,1,night,0,1,0.020603202184435895,0.6623004502660663,1,0
FKID007909,13.0414378,77.5164857,2024-01-18 22:04:14.846000+00:00,,High,False,Peenya,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,heavy_vehicle,3,4,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007910,12.9680701,77.587077,2024-01-18 22:12:21.569000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,taxi,3,4,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007911,12.957911,77.5535752,2024-01-18 22:27:32.232000+00:00,23.59637425,High,False,Chamarajpet,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,lcv,3,4,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007912,12.9822816,77.6033728,2024-01-18 22:56:53.791000+00:00,26.267882366666665,Low,False,Shivajinagar,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,bmtc_bus,4,4,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007913,13.0409537,77.6205991,2024-01-18 23:02:04.538000+00:00,,High,False,Hennuru,planned,construction,North Zone 1,ORR North 1,not_applicable,4,4,0,1,night,0,1,0.034007695171900214,0.6438356164383562,1,0
FKID007914,12.95568042,77.71708396,2024-01-18 23:16:33.074000+00:00,50.8098261,High,False,Whitefield,unplanned,vehicle_breakdown,East Zone 1,Varthur Road,others,4,4,0,1,night,0,1,0.009308675685739108,0.6623004502660663,1,0
FKID007915,12.8902332,77.5978429,2024-01-19 00:52:05.258000+00:00,,High,False,J.P. Nagar,unplanned,water_logging,South Zone 2,Bannerghata Road,not_applicable,6,4,0,1,off_peak,0,1,0.025816060568449796,0.5917030567685589,1,0
FKID007916,13.0159043,77.5560086,2024-01-19 02:34:29.528000+00:00,81.79674135,High,False,Yeshwanthpura,unplanned,others,West Zone 2,Tumkur Road,not_applicable,8,4,0,1,morning_peak,1,1,0.05684497952091349,0.5959119496855346,1,0
FKID007917,12.9828483,77.597072,2024-01-19 03:07:05.878000+00:00,,High,False,Shivajinagar,unplanned,vehicle_breakdown,Central Zone 2,CBD 2,bmtc_bus,8,4,0,1,morning_peak,1,1,0.01216333622936577,0.6623004502660663,1,0
FKID007918,12.9910648,77.5714241,2024-01-19 03:23:42.314000+00:00,,Low,False,Malleshwaram,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,bmtc_bus,8,4,0,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID007919,12.9910466,77.5714085,2024-01-19 03:25:14.489000+00:00,,Low,False,Malleshwaram,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,bmtc_bus,8,4,0,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID007920,13.0276356,77.5387141,2024-01-19 05:15:45.689000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,lcv,10,4,0,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID007921,12.9889632,77.5078726,2024-01-19 05:16:47.484000+00:00,143.69155221666668,High,False,Kamakshipalya,unplanned,others,West Zone 1,Magadi Road,not_applicable,10,4,0,1,morning_peak,1,1,0.030160109221794712,0.5959119496855346,1,0
FKID007922,12.9012383,77.6011728,2024-01-19 05:29:31.783000+00:00,22.181698200000003,High,False,Mico Layout,unplanned,vehicle_breakdown,South Zone 2,Bannerghata Road,auto,10,4,0,1,morning_peak,1,1,0.025816060568449796,0.6623004502660663,1,0
FKID007923,12.9341902,77.6235388,2024-01-19 06:04:46.309000+00:00,,High,False,Adugodi,unplanned,vehicle_breakdown,South Zone 2,IRR(Thanisandra road),private_bus,11,4,0,1,morning_peak,1,1,0.011790989201936204,0.6623004502660663,1,0
FKID007924,12.9879157,77.5987195,2024-01-19 06:50:19.709000+00:00,,Low,False,Shivajinagar,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,bmtc_bus,12,4,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007925,12.9616049,77.634685,2024-01-19 07:07:04.959000+00:00,85.28976388333334,Low,False,Halasur,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,12,4,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007926,12.9843622,77.582986,2024-01-19 07:47:04.586000+00:00,63.35080513333333,Low,True,High ground,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,13,4,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,1
FKID007927,12.966903,77.5881871,2024-01-19 07:52:31.718000+00:00,101.30639593333333,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,13,4,0,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007928,13.0738967,77.59287,2024-01-19 08:58:49.404000+00:00,,High,False,Hebbala,unplanned,accident,Unknown,Bellary Road 2,not_applicable,14,4,0,1,off_peak,0,1,0.04703984113193496,0.4602739726027397,1,0
FKID007929,12.9705448,77.5871945,2024-01-19 08:59:17.437000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Mysore Road,lcv,14,4,0,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007930,13.0739335,77.5930433,2024-01-19 09:03:10.473000+00:00,,High,False,Hebbala,unplanned,accident,Unknown,Bellary Road 2,not_applicable,14,4,0,1,off_peak,0,1,0.04703984113193496,0.4602739726027397,1,0
FKID007931,12.9622283,77.5943117,2024-01-19 09:16:19.681000+00:00,,Low,True,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,14,4,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,1
FKID007932,13.0146761,77.5727254,2024-01-19 10:25:53.849000+00:00,482.79533441666666,Low,True,Sadashivanagar,planned,construction,Unknown,Non-corridor,not_applicable,15,4,0,1,off_peak,0,0,0.38029043068139506,0.6438356164383562,0,1
FKID007933,12.96444,77.573575,2024-01-19 11:29:19.402000+00:00,,High,False,Chamarajpet,unplanned,accident,Unknown,Mysore Road,not_applicable,16,4,0,1,off_peak,0,1,0.09035621198957429,0.4602739726027397,1,0
FKID007934,13.0085327,77.6939696,2024-01-19 18:55:29.174000+00:00,15.193326466666667,Low,False,K.R. Pura,unplanned,others,Unknown,Non-corridor,not_applicable,0,5,1,1,night,0,0,0.38029043068139506,0.5959119496855346,0,0
FKID007935,12.9670223,77.6091312,2024-01-19 19:51:20.924000+00:00,,High,False,Ashok Nagar,unplanned,vehicle_breakdown,Unknown,Mysore Road,heavy_vehicle,1,5,1,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007936,12.9580301,77.5524753,2024-01-19 19:58:03.860000+00:00,,High,True,Magadi Road,unplanned,vehicle_breakdown,Unknown,Mysore Road,heavy_vehicle,1,5,1,1,night,0,1,0.09035621198957429,0.6623004502660663,1,1
FKID007937,13.0018933,77.6121539,2024-01-19 20:33:56.585000+00:00,46.607523349999994,Low,False,Pulikeshinagar(F.Town),unplanned,vehicle_breakdown,Unknown,Non-corridor,others,2,5,1,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007938,13.0394889,77.5190491,2024-01-19 21:08:58.827000+00:00,51.14671941666666,High,False,Peenya,unplanned,vehicle_breakdown,Unknown,Tumkur Road,ksrtc_bus,2,5,1,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007939,13.0179008,77.5557282,2024-01-19 21:32:04.426000+00:00,39.106470433333335,High,False,Kodigehalli,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,bmtc_bus,3,5,1,1,night,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID007940,12.9769196,77.6022359,2024-01-19 21:44:02.654000+00:00,,High,False,Cubbon Park,unplanned,vehicle_breakdown,Unknown,Old Madras Road,bmtc_bus,3,5,1,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007941,12.9715278,77.610582,2024-01-19 22:25:06.863000+00:00,30.950269216666666,High,False,Ashok Nagar,unplanned,others,Unknown,Old Madras Road,not_applicable,3,5,1,1,night,0,1,0.03189772868313268,0.5959119496855346,1,0
FKID007942,12.9567016,77.5755932,2024-01-19 23:11:49.602000+00:00,,Low,False,V.V.Puram (C.Pet),unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,4,5,1,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007943,12.9718713,77.5686694,2024-01-19 23:37:17.921000+00:00,,Low,False,Chamarajpet,unplanned,accident,Unknown,Non-corridor,not_applicable,5,5,1,1,night,0,0,0.38029043068139506,0.4602739726027397,0,0
FKID007944,13.0101744,77.6977538,2024-01-19 23:58:34.339000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,lcv,5,5,1,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007945,12.9855167,77.5790983,2024-01-20 00:24:09.300000+00:00,13.907694183333332,Low,False,High ground,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,5,5,1,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007946,12.9510582,77.591687,2024-01-20 01:48:01.934000+00:00,41.03490251666666,Low,False,Wilson Garden,unplanned,vehicle_breakdown,Unknown,Non-corridor,private_bus,7,5,1,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007947,13.0317343,77.5355566,2024-01-20 04:20:30.626000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,heavy_vehicle,9,5,1,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID007948,12.9941146,77.6544233,2024-01-20 04:20:06.659000+00:00,,Low,False,Banaswadi,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,9,5,1,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID007949,12.9912754,77.6562421,2024-01-20 04:24:55.437000+00:00,,High,False,Banaswadi,unplanned,vehicle_breakdown,Unknown,Old Madras Road,others,9,5,1,1,morning_peak,1,1,0.03189772868313268,0.6623004502660663,1,0
FKID007950,12.9119511,77.5873297,2024-01-20 04:37:37.966000+00:00,,Low,False,J.P. Nagar,unplanned,vehicle_breakdown,Unknown,Non-corridor,truck,10,5,1,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID007951,13.043915,77.5539417,2024-01-20 05:01:36.678000+00:00,24.6922743,High,False,Jalahalli,unplanned,vehicle_breakdown,Unknown,ORR North 2,lcv,10,5,1,1,morning_peak,1,1,0.029167183815315873,0.6623004502660663,1,0
FKID007952,12.921805,77.6610883,2024-01-20 05:26:33.833000+00:00,,High,False,Bellandur,unplanned,others,Unknown,ORR East 1,not_applicable,10,5,1,1,morning_peak,1,1,0.03003599354598486,0.5959119496855346,1,0
FKID007953,13.0210894,77.5284334,2024-01-20 05:38:51.275000+00:00,,Low,False,Yeshwanthpura,unplanned,pot_holes,Unknown,Non-corridor,not_applicable,11,5,1,1,morning_peak,1,0,0.38029043068139506,0.5567970204841713,0,0
FKID007954,12.9059817,77.5857267,2024-01-20 05:55:31.994000+00:00,147.82079903333334,High,False,J.P. Nagar,unplanned,vehicle_breakdown,Unknown,ORR West 1,bmtc_bus,11,5,1,1,morning_peak,1,1,0.020603202184435895,0.6623004502660663,1,0
FKID007955,12.9882249,77.5115769,2024-01-20 06:40:54.886000+00:00,14.216158733333334,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,others,12,5,1,1,off_peak,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID007956,12.9812462,77.5644881,2024-01-20 07:11:27.996000+00:00,63.193024916666666,Low,False,Magadi Road,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,12,5,1,1,off_peak,0,0,0.38029043068139506,0.3274647887323944,0,0
FKID007957,12.8903898,77.5640013,2024-01-20 07:10:29.877000+00:00,136.86012223333333,Low,False,K.S. Layout,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,12,5,1,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007958,13.0192342,77.6555424,2024-01-20 12:54:25.925000+00:00,,High,False,Hennuru,unplanned,construction,Unknown,ORR North 1,not_applicable,18,5,1,1,evening_peak,1,1,0.034007695171900214,0.6438356164383562,1,0
FKID007959,13.0181117,77.6577133,2024-01-20 12:56:52.248000+00:00,418.72792855,High,False,Banaswadi,unplanned,construction,Unknown,ORR North 1,not_applicable,18,5,1,1,evening_peak,1,1,0.034007695171900214,0.6438356164383562,1,0
FKID007960,13.01775,77.6591433,2024-01-20 12:59:05.024000+00:00,416.4596988166667,High,False,Banaswadi,unplanned,construction,Unknown,ORR North 1,not_applicable,18,5,1,1,evening_peak,1,1,0.034007695171900214,0.6438356164383562,1,0
FKID007961,13.0169017,77.660785,2024-01-20 13:05:24.864000+00:00,410.07223675,High,False,Banaswadi,unplanned,construction,Unknown,ORR North 1,not_applicable,18,5,1,1,evening_peak,1,1,0.034007695171900214,0.6438356164383562,1,0
FKID007962,12.9151988,77.5999584,2024-01-20 13:52:56.404000+00:00,,High,False,Mico Layout,unplanned,vehicle_breakdown,Unknown,Bannerghata Road,heavy_vehicle,19,5,1,1,evening_peak,1,1,0.025816060568449796,0.6623004502660663,1,0
FKID007963,12.984708,77.5747886,2024-01-20 19:07:51.501000+00:00,76.5535792,Low,True,Sheshadripuram,unplanned,vehicle_breakdown,Unknown,Non-corridor,not_applicable,0,6,1,1,night,0,0,0.38029043068139506,0.6623004502660663,0,1
FKID007964,13.0146372,77.5714966,2024-01-20 19:31:57.928000+00:00,10.172995533333333,Low,False,Sadashivanagar,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,1,6,1,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007965,12.9662518,77.609077,2024-01-20 20:47:51.739000+00:00,63.944430233333335,High,False,Ashok Nagar,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,2,6,1,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007966,13.0440709,77.5088676,2024-01-20 21:03:32.610000+00:00,,High,False,Peenya,unplanned,vehicle_breakdown,Unknown,Tumkur Road,private_bus,2,6,1,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007967,12.9648574,77.574195,2024-01-20 21:21:33.999000+00:00,,High,False,City Market,planned,vip_movement,Unknown,Mysore Road,not_applicable,2,6,1,1,night,0,1,0.09035621198957429,0.5,1,0
FKID007968,12.96421,77.5965683,2024-01-20 21:48:44.750000+00:00,,High,True,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,3,6,1,1,night,0,1,0.09035621198957429,0.6623004502660663,1,1
FKID007969,12.9575633,77.606015,2024-01-20 23:31:06.056000+00:00,,High,False,Ashok Nagar,unplanned,pot_holes,Unknown,Hosur Road,not_applicable,5,6,1,1,night,0,1,0.03686235571552687,0.5567970204841713,1,0
FKID007970,12.9540757,77.543376,2024-01-20 23:55:09.760000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,ksrtc_bus,5,6,1,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007971,13.0925143,77.5966277,2024-01-21 00:15:31.266000+00:00,,High,False,Yelahanka,planned,construction,Unknown,Bellary Road 2,not_applicable,5,6,1,1,night,0,1,0.04703984113193496,0.6438356164383562,1,0
FKID007972,12.9804342,77.5712219,2024-01-21 00:32:12.843000+00:00,,Low,False,Sheshadripuram,unplanned,vehicle_breakdown,Unknown,Non-corridor,not_applicable,6,6,1,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007973,12.9802737,77.5713868,2024-01-21 00:34:04.477000+00:00,,Low,False,Sheshadripuram,unplanned,vehicle_breakdown,Unknown,Non-corridor,lcv,6,6,1,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007974,12.9251519,77.5503617,2024-01-21 03:16:05.235000+00:00,,High,False,Banashankari,unplanned,construction,Unknown,ORR West 1,not_applicable,8,6,1,1,morning_peak,1,1,0.020603202184435895,0.6438356164383562,1,0
FKID007975,12.9755387,77.553167,2024-01-21 03:37:39.980000+00:00,44.38574795,High,False,Magadi Road,unplanned,vehicle_breakdown,Unknown,Magadi Road,heavy_vehicle,9,6,1,1,morning_peak,1,1,0.030160109221794712,0.6623004502660663,1,0
FKID007976,12.9591511,77.6531925,2024-01-21 07:13:55.809000+00:00,,High,False,Jeevanbheemanagar,unplanned,vehicle_breakdown,Unknown,Old Airport Road,bmtc_bus,12,6,1,1,off_peak,0,1,0.009184560009929253,0.6623004502660663,1,0
FKID007977,12.9754994,77.6010225,2024-01-21 08:04:57.636000+00:00,,High,False,Cubbon Park,unplanned,vehicle_breakdown,Unknown,Old Madras Road,private_car,13,6,1,1,off_peak,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007978,12.9595869,77.5559132,2024-01-21 08:16:33.277000+00:00,32.330133016666665,High,False,Chamarajpet,unplanned,vehicle_breakdown,Unknown,Mysore Road,ksrtc_bus,13,6,1,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007979,12.9489449,77.5358988,2024-01-21 08:19:11.630000+00:00,34.26564135,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,13,6,1,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007980,13.0608517,77.5948567,2024-01-21 08:22:37.372000+00:00,,High,False,Hebbala,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,others,13,6,1,1,off_peak,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID007981,12.9757204,77.5628794,2024-01-21 08:41:01.008000+00:00,,High,False,Magadi Road,unplanned,vehicle_breakdown,Unknown,Magadi Road,lcv,14,6,1,1,off_peak,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID007982,13.0426781,77.5128416,2024-01-21 14:38:15.169000+00:00,,High,False,Peenya,unplanned,others,Unknown,Tumkur Road,not_applicable,20,6,1,1,evening_peak,1,1,0.05684497952091349,0.5959119496855346,1,0
FKID007983,13.0178829,77.5573789,2024-01-21 19:09:54.828000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,heavy_vehicle,0,0,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007984,12.9385767,77.63319,2024-01-21 19:33:19.114000+00:00,16.959205216666668,High,False,Ashok Nagar,unplanned,vehicle_breakdown,Unknown,IRR(Thanisandra road),not_applicable,1,0,0,1,night,0,1,0.011790989201936204,0.6623004502660663,1,0
FKID007985,12.9757357,77.5625355,2024-01-21 19:49:38.611000+00:00,,High,False,Magadi Road,unplanned,vehicle_breakdown,Unknown,Magadi Road,bmtc_bus,1,0,0,1,night,0,1,0.030160109221794712,0.6623004502660663,1,0
